name,female,male,total,p_female,simulation
Kaʻaua/Kaʻauʻa,52,46,98,0.5306122448979592,80
Kaʻaukai,36,34,70,0.5142857142857142,80
Kaʻawa,36,17,53,0.6792452830188679,80
Kaʻili,55,39,94,0.5851063829787234,80
Kaʻilianu,34,17,51,0.6666666666666666,80
Kaiʻa,40,37,77,0.5194805194805194,80
Kaina,30,17,47,0.6382978723404256,80
Kaipo,22,20,42,0.5238095238095238,80
Kaiwi,63,34,97,0.6494845360824743,80
Kalā/Kala,25,24,49,0.5102040816326531,80
Kalama,83,45,128,0.6484375,80
Kalawaiʻa,51,48,99,0.5151515151515151,80
Kalehua,19,23,42,0.4523809523809524,80
Kalei,24,16,40,0.6,80
Kaleo,31,12,43,0.7209302325581395,80
Kalili,51,25,76,0.6710526315789473,80
Kalua,187,140,327,0.5718654434250765,80
Ahia,28,15,43,0.6511627906976745,81
Alapaʻi,33,19,52,0.6346153846153846,81
Haʻaheo,22,15,37,0.5945945945945946,81
Hana,58,37,95,0.6105263157894737,81
Haole,26,20,46,0.5652173913043478,81
Hina,20,25,45,0.4444444444444444,81
ʻEhu,28,19,47,0.5957446808510638,81
Kahananui,56,39,95,0.5894736842105263,81
Kaheana,48,33,81,0.5925925925925926,81
Kahele,88,45,133,0.6616541353383458,81
Kahili/Kāhili,23,19,42,0.5476190476190477,81
Kahinu,29,24,53,0.5471698113207547,81
Kahue,80,67,147,0.54421768707483,81
Kahuhu,24,16,40,0.6,81
Kaʻaeʻa,26,16,42,0.6190476190476191,81
Kaʻahanui,31,24,55,0.5636363636363636,81
Kaʻai,36,26,62,0.5806451612903226,81
Kaʻaihue,35,26,61,0.5737704918032787,81
Kaʻākau,38,31,69,0.5507246376811594,81
Kaʻanāʻanā,83,58,141,0.5886524822695035,81
Kaʻaua/Kaʻauʻa,51,47,98,0.5204081632653061,81
Kaʻaukai,42,28,70,0.6,81
Kaʻawa,27,26,53,0.5094339622641509,81
Kaʻili,60,34,94,0.6382978723404256,81
Kaʻilianu,32,19,51,0.6274509803921569,81
Kaiʻa,42,35,77,0.5454545454545454,81
Kaina,25,22,47,0.5319148936170213,81
Kaipo,24,18,42,0.5714285714285714,81
Kaiwi,59,38,97,0.6082474226804123,81
Kalā/Kala,20,29,49,0.40816326530612246,81
Kalama,79,49,128,0.6171875,81
Kalawaiʻa,58,41,99,0.5858585858585859,81
Kalehua,29,13,42,0.6904761904761905,81
Kalei,24,16,40,0.6,81
Kaleo,27,16,43,0.627906976744186,81
Kalili,46,30,76,0.6052631578947368,81
Kalua,177,150,327,0.5412844036697247,81
Ahia,24,19,43,0.5581395348837209,82
Alapaʻi,30,22,52,0.5769230769230769,82
Haʻaheo,20,17,37,0.5405405405405406,82
Hana,52,43,95,0.5473684210526316,82
Haole,28,18,46,0.6086956521739131,82
Hina,22,23,45,0.4888888888888889,82
ʻEhu,26,21,47,0.5531914893617021,82
Kahananui,55,40,95,0.5789473684210527,82
Kaheana,50,31,81,0.6172839506172839,82
Kahele,89,44,133,0.6691729323308271,82
Kahili/Kāhili,29,13,42,0.6904761904761905,82
Kahinu,33,20,53,0.6226415094339622,82
Kahue,86,61,147,0.5850340136054422,82
Kahuhu,20,20,40,0.5,82
Kaʻaeʻa,22,20,42,0.5238095238095238,82
Kaʻahanui,37,18,55,0.6727272727272727,82
Kaʻai,38,24,62,0.6129032258064516,82
Kaʻaihue,31,30,61,0.5081967213114754,82
Kaʻākau,37,32,69,0.5362318840579711,82
Kaʻanāʻanā,77,64,141,0.5460992907801419,82
Kaʻaua/Kaʻauʻa,61,37,98,0.6224489795918368,82
Kaʻaukai,42,28,70,0.6,82
Kaʻawa,26,27,53,0.49056603773584906,82
Kaʻili,60,34,94,0.6382978723404256,82
Kaʻilianu,27,24,51,0.5294117647058824,82
Kaiʻa,42,35,77,0.5454545454545454,82
Kaina,29,18,47,0.6170212765957447,82
Kaipo,24,18,42,0.5714285714285714,82
Kaiwi,56,41,97,0.5773195876288659,82
Kalā/Kala,31,18,49,0.6326530612244898,82
Kalama,71,57,128,0.5546875,82
Kalawaiʻa,61,38,99,0.6161616161616161,82
Kalehua,24,18,42,0.5714285714285714,82
Kalei,19,21,40,0.475,82
Kaleo,23,20,43,0.5348837209302325,82
Kalili,47,29,76,0.618421052631579,82
Kalua,185,142,327,0.5657492354740061,82
Ahia,26,17,43,0.6046511627906976,83
Alapaʻi,33,19,52,0.6346153846153846,83
Haʻaheo,21,16,37,0.5675675675675675,83
Hana,56,39,95,0.5894736842105263,83
Haole,29,17,46,0.6304347826086957,83
Hina,23,22,45,0.5111111111111111,83
ʻEhu,26,21,47,0.5531914893617021,83
Kahananui,66,29,95,0.6947368421052632,83
Kaheana,46,35,81,0.5679012345679012,83
Kahele,66,67,133,0.49624060150375937,83
Kahili/Kāhili,21,21,42,0.5,83
Kahinu,35,18,53,0.660377358490566,83
Kahue,80,67,147,0.54421768707483,83
Kahuhu,20,20,40,0.5,83
Kaʻaeʻa,24,18,42,0.5714285714285714,83
Kaʻahanui,28,27,55,0.509090909090909,83
Kaʻai,34,28,62,0.5483870967741935,83
Kaʻaihue,31,30,61,0.5081967213114754,83
Kaʻākau,38,31,69,0.5507246376811594,83
Kaʻanāʻanā,84,57,141,0.5957446808510638,83
Kaʻaua/Kaʻauʻa,58,40,98,0.5918367346938775,83
Kaʻaukai,44,26,70,0.6285714285714286,83
Kaʻawa,31,22,53,0.5849056603773585,83
Kaʻili,45,49,94,0.4787234042553192,83
Kaʻilianu,32,19,51,0.6274509803921569,83
Kaiʻa,45,32,77,0.5844155844155844,83
Kaina,28,19,47,0.5957446808510638,83
Kaipo,27,15,42,0.6428571428571429,83
Kaiwi,56,41,97,0.5773195876288659,83
Kalā/Kala,26,23,49,0.5306122448979592,83
Kalama,84,44,128,0.65625,83
Kalawaiʻa,58,41,99,0.5858585858585859,83
Kalehua,26,16,42,0.6190476190476191,83
Kalei,21,19,40,0.525,83
Kaleo,25,18,43,0.5813953488372093,83
Kalili,41,35,76,0.5394736842105263,83
Kalua,200,127,327,0.6116207951070336,83
Ahia,25,18,43,0.5813953488372093,84
Alapaʻi,28,24,52,0.5384615384615384,84
Haʻaheo,21,16,37,0.5675675675675675,84
Hana,57,38,95,0.6,84
Haole,27,19,46,0.5869565217391305,84
Hina,27,18,45,0.6,84
ʻEhu,24,23,47,0.5106382978723404,84
Kahananui,50,45,95,0.5263157894736842,84
Kaheana,38,43,81,0.4691358024691358,84
Kahele,81,52,133,0.6090225563909775,84
Kahili/Kāhili,27,15,42,0.6428571428571429,84
Kahinu,31,22,53,0.5849056603773585,84
Kahue,83,64,147,0.564625850340136,84
Kahuhu,21,19,40,0.525,84
Kaʻaeʻa,27,15,42,0.6428571428571429,84
Kaʻahanui,36,19,55,0.6545454545454545,84
Kaʻai,30,32,62,0.4838709677419355,84
Kaʻaihue,42,19,61,0.6885245901639344,84
Kaʻākau,38,31,69,0.5507246376811594,84
Kaʻanāʻanā,83,58,141,0.5886524822695035,84
Kaʻaua/Kaʻauʻa,57,41,98,0.5816326530612245,84
Kaʻaukai,42,28,70,0.6,84
Kaʻawa,27,26,53,0.5094339622641509,84
Kaʻili,63,31,94,0.6702127659574468,84
Kaʻilianu,26,25,51,0.5098039215686274,84
Kaiʻa,48,29,77,0.6233766233766234,84
Kaina,21,26,47,0.44680851063829785,84
Kaipo,25,17,42,0.5952380952380952,84
Kaiwi,57,40,97,0.5876288659793815,84
Kalā/Kala,25,24,49,0.5102040816326531,84
Kalama,77,51,128,0.6015625,84
Kalawaiʻa,56,43,99,0.5656565656565656,84
Kalehua,32,10,42,0.7619047619047619,84
Kalei,22,18,40,0.55,84
Kaleo,27,16,43,0.627906976744186,84
Kalili,46,30,76,0.6052631578947368,84
Kalua,187,140,327,0.5718654434250765,84
Ahia,24,19,43,0.5581395348837209,85
Alapaʻi,29,23,52,0.5576923076923077,85
Haʻaheo,21,16,37,0.5675675675675675,85
Hana,56,39,95,0.5894736842105263,85
Haole,24,22,46,0.5217391304347826,85
Hina,26,19,45,0.5777777777777777,85
ʻEhu,26,21,47,0.5531914893617021,85
Kahananui,63,32,95,0.6631578947368421,85
Kaheana,44,37,81,0.5432098765432098,85
Kahele,74,59,133,0.556390977443609,85
Kahili/Kāhili,29,13,42,0.6904761904761905,85
Kahinu,26,27,53,0.49056603773584906,85
Kahue,88,59,147,0.5986394557823129,85
Kahuhu,25,15,40,0.625,85
Kaʻaeʻa,23,19,42,0.5476190476190477,85
Kaʻahanui,35,20,55,0.6363636363636364,85
Kaʻai,33,29,62,0.532258064516129,85
Kaʻaihue,39,22,61,0.639344262295082,85
Kaʻākau,40,29,69,0.5797101449275363,85
Kaʻanāʻanā,84,57,141,0.5957446808510638,85
Kaʻaua/Kaʻauʻa,57,41,98,0.5816326530612245,85
Kaʻaukai,37,33,70,0.5285714285714286,85
Kaʻawa,31,22,53,0.5849056603773585,85
Kaʻili,58,36,94,0.6170212765957447,85
Kaʻilianu,33,18,51,0.6470588235294118,85
Kaiʻa,43,34,77,0.5584415584415584,85
Kaina,26,21,47,0.5531914893617021,85
Kaipo,24,18,42,0.5714285714285714,85
Kaiwi,55,42,97,0.5670103092783505,85
Kalā/Kala,31,18,49,0.6326530612244898,85
Kalama,71,57,128,0.5546875,85
Kalawaiʻa,55,44,99,0.5555555555555556,85
Kalehua,24,18,42,0.5714285714285714,85
Kalei,18,22,40,0.45,85
Kaleo,23,20,43,0.5348837209302325,85
Kalili,44,32,76,0.5789473684210527,85
Kalua,195,132,327,0.5963302752293578,85
Ahia,26,17,43,0.6046511627906976,86
Alapaʻi,33,19,52,0.6346153846153846,86
Haʻaheo,24,13,37,0.6486486486486487,86
Hana,58,37,95,0.6105263157894737,86
Haole,25,21,46,0.5434782608695652,86
Hina,21,24,45,0.4666666666666667,86
ʻEhu,30,17,47,0.6382978723404256,86
Kahananui,49,46,95,0.5157894736842106,86
Kaheana,45,36,81,0.5555555555555556,86
Kahele,75,58,133,0.5639097744360902,86
Kahili/Kāhili,19,23,42,0.4523809523809524,86
Kahinu,30,23,53,0.5660377358490566,86
Kahue,77,70,147,0.5238095238095238,86
Kahuhu,28,12,40,0.7,86
Kaʻaeʻa,31,11,42,0.7380952380952381,86
Kaʻahanui,30,25,55,0.5454545454545454,86
Kaʻai,38,24,62,0.6129032258064516,86
Kaʻaihue,31,30,61,0.5081967213114754,86
Kaʻākau,41,28,69,0.5942028985507246,86
Kaʻanāʻanā,77,64,141,0.5460992907801419,86
Kaʻaua/Kaʻauʻa,62,36,98,0.6326530612244898,86
Kaʻaukai,32,38,70,0.45714285714285713,86
Kaʻawa,28,25,53,0.5283018867924528,86
Kaʻili,58,36,94,0.6170212765957447,86
Kaʻilianu,32,19,51,0.6274509803921569,86
Kaiʻa,44,33,77,0.5714285714285714,86
Kaina,24,23,47,0.5106382978723404,86
Kaipo,23,19,42,0.5476190476190477,86
Kaiwi,54,43,97,0.5567010309278351,86
Kalā/Kala,28,21,49,0.5714285714285714,86
Kalama,85,43,128,0.6640625,86
Kalawaiʻa,50,49,99,0.5050505050505051,86
Kalehua,27,15,42,0.6428571428571429,86
Kalei,21,19,40,0.525,86
Kaleo,30,13,43,0.6976744186046512,86
Kalili,48,28,76,0.631578947368421,86
Kalua,200,127,327,0.6116207951070336,86
Ahia,29,14,43,0.6744186046511628,87
Alapaʻi,31,21,52,0.5961538461538461,87
Haʻaheo,22,15,37,0.5945945945945946,87
Hana,58,37,95,0.6105263157894737,87
Haole,21,25,46,0.45652173913043476,87
Hina,28,17,45,0.6222222222222222,87
ʻEhu,27,20,47,0.574468085106383,87
Kahananui,57,38,95,0.6,87
Kaheana,44,37,81,0.5432098765432098,87
Kahele,82,51,133,0.6165413533834586,87
Kahili/Kāhili,21,21,42,0.5,87
Kahinu,32,21,53,0.6037735849056604,87
Kahue,80,67,147,0.54421768707483,87
Kahuhu,17,23,40,0.425,87
Kaʻaeʻa,26,16,42,0.6190476190476191,87
Kaʻahanui,37,18,55,0.6727272727272727,87
Kaʻai,39,23,62,0.6290322580645161,87
Kaʻaihue,37,24,61,0.6065573770491803,87
Kaʻākau,39,30,69,0.5652173913043478,87
Kaʻanāʻanā,80,61,141,0.5673758865248227,87
Kaʻaua/Kaʻauʻa,54,44,98,0.5510204081632653,87
Kaʻaukai,40,30,70,0.5714285714285714,87
Kaʻawa,34,19,53,0.6415094339622641,87
Kaʻili,51,43,94,0.5425531914893617,87
Kaʻilianu,33,18,51,0.6470588235294118,87
Kaiʻa,41,36,77,0.5324675324675324,87
Kaina,28,19,47,0.5957446808510638,87
Kaipo,27,15,42,0.6428571428571429,87
Kaiwi,64,33,97,0.6597938144329897,87
Kalā/Kala,30,19,49,0.6122448979591837,87
Kalama,70,58,128,0.546875,87
Kalawaiʻa,51,48,99,0.5151515151515151,87
Kalehua,19,23,42,0.4523809523809524,87
Kalei,26,14,40,0.65,87
Kaleo,25,18,43,0.5813953488372093,87
Kalili,40,36,76,0.5263157894736842,87
Kalua,194,133,327,0.5932721712538226,87
Ahia,25,18,43,0.5813953488372093,88
Alapaʻi,26,26,52,0.5,88
Haʻaheo,22,15,37,0.5945945945945946,88
Hana,63,32,95,0.6631578947368421,88
Haole,22,24,46,0.4782608695652174,88
Hina,31,14,45,0.6888888888888889,88
ʻEhu,25,22,47,0.5319148936170213,88
Kahananui,55,40,95,0.5789473684210527,88
Kaheana,49,32,81,0.6049382716049383,88
Kahele,80,53,133,0.6015037593984962,88
Kahili/Kāhili,22,20,42,0.5238095238095238,88
Kahinu,30,23,53,0.5660377358490566,88
Kahue,86,61,147,0.5850340136054422,88
Kahuhu,21,19,40,0.525,88
Kaʻaeʻa,25,17,42,0.5952380952380952,88
Kaʻahanui,30,25,55,0.5454545454545454,88
Kaʻai,33,29,62,0.532258064516129,88
Kaʻaihue,33,28,61,0.5409836065573771,88
Kaʻākau,36,33,69,0.5217391304347826,88
Kaʻanāʻanā,84,57,141,0.5957446808510638,88
Kaʻaua/Kaʻauʻa,67,31,98,0.6836734693877551,88
Kaʻaukai,38,32,70,0.5428571428571428,88
Kaʻawa,31,22,53,0.5849056603773585,88
Kaʻili,56,38,94,0.5957446808510638,88
Kaʻilianu,26,25,51,0.5098039215686274,88
Kaiʻa,46,31,77,0.5974025974025974,88
Kaina,26,21,47,0.5531914893617021,88
Kaipo,18,24,42,0.42857142857142855,88
Kaiwi,58,39,97,0.5979381443298969,88
Kalā/Kala,24,25,49,0.4897959183673469,88
Kalama,66,62,128,0.515625,88
Kalawaiʻa,59,40,99,0.5959595959595959,88
Kalehua,27,15,42,0.6428571428571429,88
Kalei,27,13,40,0.675,88
Kaleo,29,14,43,0.6744186046511628,88
Kalili,48,28,76,0.631578947368421,88
Kalua,190,137,327,0.581039755351682,88
Ahia,32,11,43,0.7441860465116279,89
Alapaʻi,32,20,52,0.6153846153846154,89
Haʻaheo,20,17,37,0.5405405405405406,89
Hana,49,46,95,0.5157894736842106,89
Haole,26,20,46,0.5652173913043478,89
Hina,26,19,45,0.5777777777777777,89
ʻEhu,23,24,47,0.48936170212765956,89
Kahananui,57,38,95,0.6,89
Kaheana,51,30,81,0.6296296296296297,89
Kahele,82,51,133,0.6165413533834586,89
Kahili/Kāhili,21,21,42,0.5,89
Kahinu,25,28,53,0.4716981132075472,89
Kahue,87,60,147,0.5918367346938775,89
Kahuhu,24,16,40,0.6,89
Kaʻaeʻa,21,21,42,0.5,89
Kaʻahanui,27,28,55,0.4909090909090909,89
Kaʻai,33,29,62,0.532258064516129,89
Kaʻaihue,40,21,61,0.6557377049180327,89
Kaʻākau,42,27,69,0.6086956521739131,89
Kaʻanāʻanā,86,55,141,0.6099290780141844,89
Kaʻaua/Kaʻauʻa,57,41,98,0.5816326530612245,89
Kaʻaukai,39,31,70,0.5571428571428572,89
Kaʻawa,23,30,53,0.4339622641509434,89
Kaʻili,51,43,94,0.5425531914893617,89
Kaʻilianu,28,23,51,0.5490196078431373,89
Kaiʻa,46,31,77,0.5974025974025974,89
Kaina,30,17,47,0.6382978723404256,89
Kaipo,20,22,42,0.47619047619047616,89
Kaiwi,55,42,97,0.5670103092783505,89
Kalā/Kala,33,16,49,0.673469387755102,89
Kalama,79,49,128,0.6171875,89
Kalawaiʻa,67,32,99,0.6767676767676768,89
Kalehua,24,18,42,0.5714285714285714,89
Kalei,25,15,40,0.625,89
Kaleo,25,18,43,0.5813953488372093,89
Kalili,50,26,76,0.6578947368421053,89
Kalua,178,149,327,0.5443425076452599,89
Ahia,23,20,43,0.5348837209302325,90
Alapaʻi,31,21,52,0.5961538461538461,90
Haʻaheo,24,13,37,0.6486486486486487,90
Hana,58,37,95,0.6105263157894737,90
Haole,20,26,46,0.43478260869565216,90
Hina,29,16,45,0.6444444444444445,90
ʻEhu,26,21,47,0.5531914893617021,90
Kahananui,51,44,95,0.5368421052631579,90
Kaheana,50,31,81,0.6172839506172839,90
Kahele,87,46,133,0.6541353383458647,90
Kahili/Kāhili,27,15,42,0.6428571428571429,90
Kahinu,39,14,53,0.7358490566037735,90
Kahue,86,61,147,0.5850340136054422,90
Kahuhu,21,19,40,0.525,90
Kaʻaeʻa,24,18,42,0.5714285714285714,90
Kaʻahanui,25,30,55,0.45454545454545453,90
Kaʻai,40,22,62,0.6451612903225806,90
Kaʻaihue,29,32,61,0.47540983606557374,90
Kaʻākau,44,25,69,0.6376811594202898,90
Kaʻanāʻanā,87,54,141,0.6170212765957447,90
Kaʻaua/Kaʻauʻa,54,44,98,0.5510204081632653,90
Kaʻaukai,41,29,70,0.5857142857142857,90
Kaʻawa,31,22,53,0.5849056603773585,90
Kaʻili,57,37,94,0.6063829787234043,90
Kaʻilianu,29,22,51,0.5686274509803921,90
Kaiʻa,37,40,77,0.4805194805194805,90
Kaina,32,15,47,0.6808510638297872,90
Kaipo,18,24,42,0.42857142857142855,90
Kaiwi,59,38,97,0.6082474226804123,90
Kalā/Kala,33,16,49,0.673469387755102,90
Kalama,65,63,128,0.5078125,90
Kalawaiʻa,54,45,99,0.5454545454545454,90
Kalehua,25,17,42,0.5952380952380952,90
Kalei,22,18,40,0.55,90
Kaleo,25,18,43,0.5813953488372093,90
Kalili,53,23,76,0.6973684210526315,90
Kalua,178,149,327,0.5443425076452599,90
Ahia,24,19,43,0.5581395348837209,91
Alapaʻi,37,15,52,0.7115384615384616,91
Haʻaheo,20,17,37,0.5405405405405406,91
Hana,59,36,95,0.6210526315789474,91
Haole,28,18,46,0.6086956521739131,91
Hina,21,24,45,0.4666666666666667,91
ʻEhu,30,17,47,0.6382978723404256,91
Kahananui,55,40,95,0.5789473684210527,91
Kaheana,47,34,81,0.5802469135802469,91
Kahele,74,59,133,0.556390977443609,91
Kahili/Kāhili,23,19,42,0.5476190476190477,91
Kahinu,31,22,53,0.5849056603773585,91
Kahue,78,69,147,0.5306122448979592,91
Kahuhu,21,19,40,0.525,91
Kaʻaeʻa,29,13,42,0.6904761904761905,91
Kaʻahanui,25,30,55,0.45454545454545453,91
Kaʻai,36,26,62,0.5806451612903226,91
Kaʻaihue,41,20,61,0.6721311475409836,91
Kaʻākau,37,32,69,0.5362318840579711,91
Kaʻanāʻanā,85,56,141,0.6028368794326241,91
Kaʻaua/Kaʻauʻa,57,41,98,0.5816326530612245,91
Kaʻaukai,41,29,70,0.5857142857142857,91
Kaʻawa,28,25,53,0.5283018867924528,91
Kaʻili,62,32,94,0.6595744680851063,91
Kaʻilianu,35,16,51,0.6862745098039216,91
Kaiʻa,48,29,77,0.6233766233766234,91
Kaina,24,23,47,0.5106382978723404,91
Kaipo,24,18,42,0.5714285714285714,91
Kaiwi,56,41,97,0.5773195876288659,91
Kalā/Kala,27,22,49,0.5510204081632653,91
Kalama,82,46,128,0.640625,91
Kalawaiʻa,53,46,99,0.5353535353535354,91
Kalehua,23,19,42,0.5476190476190477,91
Kalei,32,8,40,0.8,91
Kaleo,24,19,43,0.5581395348837209,91
Kalili,43,33,76,0.5657894736842105,91
Kalua,174,153,327,0.5321100917431193,91
Ahia,21,22,43,0.4883720930232558,92
Alapaʻi,32,20,52,0.6153846153846154,92
Haʻaheo,26,11,37,0.7027027027027027,92
Hana,54,41,95,0.5684210526315789,92
Haole,31,15,46,0.6739130434782609,92
Hina,24,21,45,0.5333333333333333,92
ʻEhu,28,19,47,0.5957446808510638,92
Kahananui,58,37,95,0.6105263157894737,92
Kaheana,49,32,81,0.6049382716049383,92
Kahele,83,50,133,0.6240601503759399,92
Kahili/Kāhili,17,25,42,0.40476190476190477,92
Kahinu,28,25,53,0.5283018867924528,92
Kahue,88,59,147,0.5986394557823129,92
Kahuhu,23,17,40,0.575,92
Kaʻaeʻa,25,17,42,0.5952380952380952,92
Kaʻahanui,31,24,55,0.5636363636363636,92
Kaʻai,34,28,62,0.5483870967741935,92
Kaʻaihue,34,27,61,0.5573770491803278,92
Kaʻākau,39,30,69,0.5652173913043478,92
Kaʻanāʻanā,91,50,141,0.6453900709219859,92
Kaʻaua/Kaʻauʻa,50,48,98,0.5102040816326531,92
Kaʻaukai,37,33,70,0.5285714285714286,92
Kaʻawa,29,24,53,0.5471698113207547,92
Kaʻili,56,38,94,0.5957446808510638,92
Kaʻilianu,34,17,51,0.6666666666666666,92
Kaiʻa,49,28,77,0.6363636363636364,92
Kaina,23,24,47,0.48936170212765956,92
Kaipo,23,19,42,0.5476190476190477,92
Kaiwi,61,36,97,0.6288659793814433,92
Kalā/Kala,27,22,49,0.5510204081632653,92
Kalama,75,53,128,0.5859375,92
Kalawaiʻa,56,43,99,0.5656565656565656,92
Kalehua,29,13,42,0.6904761904761905,92
Kalei,17,23,40,0.425,92
Kaleo,24,19,43,0.5581395348837209,92
Kalili,42,34,76,0.5526315789473685,92
Kalua,186,141,327,0.5688073394495413,92
Ahia,23,20,43,0.5348837209302325,93
Alapaʻi,32,20,52,0.6153846153846154,93
Haʻaheo,18,19,37,0.4864864864864865,93
Hana,58,37,95,0.6105263157894737,93
Haole,31,15,46,0.6739130434782609,93
Hina,30,15,45,0.6666666666666666,93
ʻEhu,31,16,47,0.6595744680851063,93
Kahananui,55,40,95,0.5789473684210527,93
Kaheana,44,37,81,0.5432098765432098,93
Kahele,78,55,133,0.5864661654135338,93
Kahili/Kāhili,27,15,42,0.6428571428571429,93
Kahinu,26,27,53,0.49056603773584906,93
Kahue,90,57,147,0.6122448979591837,93
Kahuhu,21,19,40,0.525,93
Kaʻaeʻa,25,17,42,0.5952380952380952,93
Kaʻahanui,25,30,55,0.45454545454545453,93
Kaʻai,41,21,62,0.6612903225806451,93
Kaʻaihue,27,34,61,0.4426229508196721,93
Kaʻākau,35,34,69,0.5072463768115942,93
Kaʻanāʻanā,81,60,141,0.574468085106383,93
Kaʻaua/Kaʻauʻa,48,50,98,0.4897959183673469,93
Kaʻaukai,43,27,70,0.6142857142857143,93
Kaʻawa,20,33,53,0.37735849056603776,93
Kaʻili,56,38,94,0.5957446808510638,93
Kaʻilianu,27,24,51,0.5294117647058824,93
Kaiʻa,42,35,77,0.5454545454545454,93
Kaina,34,13,47,0.723404255319149,93
Kaipo,26,16,42,0.6190476190476191,93
Kaiwi,59,38,97,0.6082474226804123,93
Kalā/Kala,32,17,49,0.6530612244897959,93
Kalama,77,51,128,0.6015625,93
Kalawaiʻa,59,40,99,0.5959595959595959,93
Kalehua,25,17,42,0.5952380952380952,93
Kalei,22,18,40,0.55,93
Kaleo,30,13,43,0.6976744186046512,93
Kalili,53,23,76,0.6973684210526315,93
Kalua,183,144,327,0.5596330275229358,93
Ahia,23,20,43,0.5348837209302325,94
Alapaʻi,25,27,52,0.4807692307692308,94
Haʻaheo,22,15,37,0.5945945945945946,94
Hana,56,39,95,0.5894736842105263,94
Haole,26,20,46,0.5652173913043478,94
Hina,30,15,45,0.6666666666666666,94
ʻEhu,28,19,47,0.5957446808510638,94
Kahananui,56,39,95,0.5894736842105263,94
Kaheana,50,31,81,0.6172839506172839,94
Kahele,82,51,133,0.6165413533834586,94
Kahili/Kāhili,25,17,42,0.5952380952380952,94
Kahinu,33,20,53,0.6226415094339622,94
Kahue,85,62,147,0.5782312925170068,94
Kahuhu,28,12,40,0.7,94
Kaʻaeʻa,26,16,42,0.6190476190476191,94
Kaʻahanui,28,27,55,0.509090909090909,94
Kaʻai,32,30,62,0.5161290322580645,94
Kaʻaihue,39,22,61,0.639344262295082,94
Kaʻākau,39,30,69,0.5652173913043478,94
Kaʻanāʻanā,81,60,141,0.574468085106383,94
Kaʻaua/Kaʻauʻa,53,45,98,0.5408163265306123,94
Kaʻaukai,41,29,70,0.5857142857142857,94
Kaʻawa,27,26,53,0.5094339622641509,94
Kaʻili,55,39,94,0.5851063829787234,94
Kaʻilianu,31,20,51,0.6078431372549019,94
Kaiʻa,43,34,77,0.5584415584415584,94
Kaina,24,23,47,0.5106382978723404,94
Kaipo,21,21,42,0.5,94
Kaiwi,56,41,97,0.5773195876288659,94
Kalā/Kala,30,19,49,0.6122448979591837,94
Kalama,79,49,128,0.6171875,94
Kalawaiʻa,58,41,99,0.5858585858585859,94
Kalehua,27,15,42,0.6428571428571429,94
Kalei,24,16,40,0.6,94
Kaleo,29,14,43,0.6744186046511628,94
Kalili,43,33,76,0.5657894736842105,94
Kalua,179,148,327,0.5474006116207951,94
Ahia,28,15,43,0.6511627906976745,95
Alapaʻi,28,24,52,0.5384615384615384,95
Haʻaheo,27,10,37,0.7297297297297297,95
Hana,63,32,95,0.6631578947368421,95
Haole,29,17,46,0.6304347826086957,95
Hina,28,17,45,0.6222222222222222,95
ʻEhu,32,15,47,0.6808510638297872,95
Kahananui,57,38,95,0.6,95
Kaheana,55,26,81,0.6790123456790124,95
Kahele,75,58,133,0.5639097744360902,95
Kahili/Kāhili,20,22,42,0.47619047619047616,95
Kahinu,30,23,53,0.5660377358490566,95
Kahue,85,62,147,0.5782312925170068,95
Kahuhu,24,16,40,0.6,95
Kaʻaeʻa,21,21,42,0.5,95
Kaʻahanui,34,21,55,0.6181818181818182,95
Kaʻai,41,21,62,0.6612903225806451,95
Kaʻaihue,37,24,61,0.6065573770491803,95
Kaʻākau,41,28,69,0.5942028985507246,95
Kaʻanāʻanā,83,58,141,0.5886524822695035,95
Kaʻaua/Kaʻauʻa,53,45,98,0.5408163265306123,95
Kaʻaukai,40,30,70,0.5714285714285714,95
Kaʻawa,30,23,53,0.5660377358490566,95
Kaʻili,61,33,94,0.648936170212766,95
Kaʻilianu,28,23,51,0.5490196078431373,95
Kaiʻa,45,32,77,0.5844155844155844,95
Kaina,26,21,47,0.5531914893617021,95
Kaipo,23,19,42,0.5476190476190477,95
Kaiwi,52,45,97,0.5360824742268041,95
Kalā/Kala,31,18,49,0.6326530612244898,95
Kalama,65,63,128,0.5078125,95
Kalawaiʻa,53,46,99,0.5353535353535354,95
Kalehua,21,21,42,0.5,95
Kalei,17,23,40,0.425,95
Kaleo,23,20,43,0.5348837209302325,95
Kalili,41,35,76,0.5394736842105263,95
Kalua,187,140,327,0.5718654434250765,95
Ahia,25,18,43,0.5813953488372093,96
Alapaʻi,32,20,52,0.6153846153846154,96
Haʻaheo,24,13,37,0.6486486486486487,96
Hana,56,39,95,0.5894736842105263,96
Haole,26,20,46,0.5652173913043478,96
Hina,33,12,45,0.7333333333333333,96
ʻEhu,30,17,47,0.6382978723404256,96
Kahananui,61,34,95,0.6421052631578947,96
Kaheana,46,35,81,0.5679012345679012,96
Kahele,75,58,133,0.5639097744360902,96
Kahili/Kāhili,24,18,42,0.5714285714285714,96
Kahinu,29,24,53,0.5471698113207547,96
Kahue,88,59,147,0.5986394557823129,96
Kahuhu,30,10,40,0.75,96
Kaʻaeʻa,31,11,42,0.7380952380952381,96
Kaʻahanui,33,22,55,0.6,96
Kaʻai,33,29,62,0.532258064516129,96
